86,51,65,44,0
22,95,59,11,0
10,86,55,72,0
58,36,82,80,0
29,71,94,85,0
76,86,56,29,0
77,21,12,93,0
80,54,66,68,0
35,22,38,35,0
73,56,20,82,0
25,76,78,57,0
89,86,43,73,0
42,50,20,41,0
96,35,97,68,0
41,91,17,41,0
85,40,43,31,0
53,23,98,80,0
47,85,88,34,0
31,53,79,54,0
51,62,32,80,0
89,51,55,92,0
47,99,51,40,0
29,34,97,70,0
75,26,34,92,0
37,37,37,75,0
60,74,31,89,0
68,77,56,59,0
88,43,63,20,0
79,22,70,40,0
79,70,75,25,0
39,36,21,46,0
98,57,88,53,0
14,16,16,28,0
45,71,87,37,0
23,83,50,93,0
55,94,25,62,0
51,84,94,21,0
15,33,30,90,0
31,79,51,33,0
27,34,95,24,0
88,35,71,25,0
79,30,68,97,0
66,12,69,35,0
40,87,81,26,0
79,11,85,72,0
24,98,64,63,0
64,14,88,85,0
62,82,88,39,0
30,73,27,85,0
35,32,52,91,0
61,37,85,25,0
92,88,76,66,0
20,11,91,58,0
71,13,91,56,0
51,53,14,51,0
56,89,24,67,0
87,53,92,29,0
36,65,78,33,0
79,27,22,67,0
49,77,54,88,0
11,54,14,58,0
82,61,83,58,0
16,80,83,87,0
64,40,98,69,0
56,28,58,19,0
56,51,20,99,0
89,75,21,93,0
40,12,58,18,0
64,34,48,56,0
89,55,30,80,0
33,20,24,25,0
69,83,25,73,0
21,56,87,46,0
41,68,84,46,0
36,38,69,76,0
54,51,11,68,0
74,33,93,16,0
21,57,42,36,0
73,28,25,14,0
34,49,54,66,0
98,58,93,16,0
55,63,69,85,0
32,30,75,36,0
63,47,41,13,0
34,90,40,55,0
21,70,76,88,0
86,38,45,54,0
93,80,88,32,0
99,37,89,82,0
41,98,19,88,0
98,76,31,55,0
58,66,24,30,0
32,86,47,58,0
44,50,24,63,0
88,93,69,87,0
33,80,26,57,0
35,14,32,93,0
35,56,72,53,0
80,23,82,14,0
65,12,98,58,0
66,67,69,43,0
17,66,65,81,0
77,88,99,28,0
80,98,64,86,0
44,53,29,83,0
63,27,69,15,0
24,20,82,62,0
49,86,92,95,0
99,54,51,16,0
56,75,57,56,0
29,32,76,39,0
76,40,91,38,0
90,79,29,80,0
17,59,18,25,0
41,73,48,78,0
75,66,72,50,0
60,60,90,21,0
57,98,91,14,0
13,14,74,91,0
72,66,55,76,0
17,20,12,92,0
27,81,75,54,0
73,66,52,55,0
57,38,66,84,0
85,19,73,24,0
66,16,88,55,0
93,65,56,92,0
68,86,85,92,0
28,16,27,84,0
88,17,68,10,0
40,23,66,97,0
73,52,99,50,0
12,53,82,47,0
60,35,88,68,0
14,10,20,18,0
23,17,21,92,0
80,19,54,34,0
40,21,35,60,0
43,87,33,66,0
23,17,39,76,0
58,15,98,12,0
86,61,53,81,0
41,67,79,37,0
41,33,16,85,0
48,49,59,94,0
87,54,78,96,0
24,18,58,41,0
81,25,65,63,0
94,36,74,40,0
89,31,61,84,0
66,56,10,74,0
89,79,39,14,0
88,68,92,58,0
87,69,30,50,0
48,24,78,37,0
72,44,31,78,0
34,71,40,14,0
65,15,70,33,0
88,85,87,57,0
93,89,24,46,0
99,57,70,74,0
73,59,79,60,0
27,86,90,21,0
72,77,35,22,0
19,81,68,46,0
12,54,57,56,0
35,12,83,97,0
12,62,72,48,0
54,36,50,60,0
19,89,55,94,0
23,35,98,40,0
80,79,92,17,0
33,83,71,91,0
37,61,68,46,0
66,50,59,72,0
18,48,12,32,0
65,35,22,70,0
48,63,69,84,0
82,78,42,15,0
42,26,30,89,0
97,84,81,17,0
99,28,13,34,0
89,90,84,80,0
38,54,62,23,0
82,69,10,88,0
84,62,40,94,0
52,99,20,99,0
83,75,21,55,0
74,48,85,64,0
42,20,82,41,0
35,41,52,20,0
25,47,34,60,0
88,10,38,30,0
53,13,18,51,0
22,10,77,50,0
42,97,71,11,0
78,68,11,37,0
70,46,41,57,0
45,98,40,57,0
95,27,58,16,0
18,32,48,47,0
58,63,86,61,0
96,92,23,29,0
66,49,41,62,0
10,56,37,71,0
60,37,92,51,0
99,18,48,54,0
59,72,83,57,0
81,91,81,92,0
21,44,13,23,0
84,57,22,37,0
20,67,10,72,0
34,98,51,60,0
85,55,32,95,0
91,38,81,17,0
87,70,18,58,0
66,40,60,27,0
38,21,24,65,0
40,33,31,49,0
51,49,53,85,0
24,32,47,80,0
66,80,47,68,0
66,75,37,44,0
28,87,90,56,0
33,64,14,14,0
24,76,64,30,0
67,69,93,80,0
63,49,84,23,0
50,24,75,27,0
11,34,34,56,0
73,27,61,18,0
59,42,97,63,0
71,40,62,42,0
79,68,71,46,0
51,56,98,34,0
84,33,51,79,0
19,36,45,71,0
58,41,43,87,0
79,43,24,77,0
96,47,76,96,0
36,77,26,74,0
80,34,17,97,0
28,24,49,80,0
65,78,53,86,0
47,62,40,14,0
32,97,31,44,0
19,28,80,55,0
88,66,40,29,0
64,11,30,62,0
92,14,90,62,0
36,28,89,85,0
67,81,52,49,0
53,54,27,98,0
47,70,35,62,0
18,46,15,39,0
79,75,71,46,0
54,75,76,18,0
91,27,80,30,0
32,95,70,10,0
95,33,52,47,0
78,91,64,78,0
51,64,17,57,0
96,54,54,60,0
92,97,58,94,0
97,75,84,57,0
12,75,72,64,0
17,43,66,86,0
47,38,60,64,0
67,42,56,53,0
29,69,13,35,0
81,48,60,10,0
75,40,44,70,0
34,64,18,69,0
61,57,99,45,0
50,24,92,84,0
30,80,74,36,0
39,71,65,83,0
41,92,58,51,0
80,22,96,78,0
70,55,72,25,0
97,23,90,90,0
16,96,13,46,0
12,98,45,15,0
64,73,80,90,0
24,35,36,87,0
23,60,70,58,0
92,53,36,55,0
89,62,12,32,0
38,13,12,54,0
59,85,94,76,0
20,68,22,57,0
32,64,76,97,0
66,85,49,28,0
26,52,90,10,0
91,34,63,80,0
75,70,16,12,0
75,32,71,78,0
32,86,68,61,0
22,71,59,16,0
24,70,86,72,0
65,93,12,71,0
69,73,90,31,0
82,71,70,70,0
94,81,29,91,0
98,92,39,51,0
51,76,40,11,0
47,49,38,26,0
95,33,87,44,0
90,52,55,68,0
69,81,55,74,0
86,48,94,40,0
28,45,54,84,0
47,95,88,99,0
39,86,95,55,0
23,18,20,21,0
99,97,89,67,0
12,77,61,99,0
38,37,79,23,0
92,63,29,62,0
38,46,73,83,0
36,34,52,39,0
70,20,98,91,0
71,99,32,80,0
81,49,36,68,0
76,16,82,56,0
43,82,75,40,0
49,98,63,44,0
55,70,26,36,0
26,81,46,38,0
56,71,92,80,0
18,94,74,34,0
34,24,30,64,0
37,40,36,23,0
40,54,13,23,0
50,33,25,91,0
79,93,71,42,0
88,59,29,21,0
46,30,62,56,0
69,89,37,60,0
56,48,76,73,0
14,71,40,60,0
67,25,92,32,0
53,60,60,40,0
38,86,28,79,0
78,67,54,17,0
35,42,89,30,0
53,79,59,73,0
78,44,47,13,0
55,86,47,59,0
87,43,69,92,0
47,45,95,18,0
32,62,79,63,0
15,26,23,23,0
57,49,99,44,0
15,90,93,55,0
56,93,67,36,0
52,52,15,56,0
47,51,54,96,0
94,66,45,92,0
35,81,75,64,0
51,40,45,95,0
43,94,56,26,0
24,91,51,61,0
66,11,56,94,0
28,59,43,51,0
20,37,71,96,0
68,24,65,95,0
68,84,99,71,0
33,43,44,60,0
84,61,14,51,0
58,99,81,26,0
47,56,55,41,0
75,59,76,13,0
41,85,89,79,0
93,94,46,64,0
33,37,17,50,0
95,56,73,39,0
44,84,92,58,0
63,44,82,32,0
95,44,82,45,0
96,51,12,73,0
48,54,28,20,0
18,72,33,39,0
81,10,25,32,0
59,32,94,55,0
85,25,33,57,0
20,10,25,35,0
64,78,25,29,0
65,36,48,14,0
23,50,58,48,0
80,33,72,64,0
53,11,29,41,0
83,64,96,27,0
85,63,69,52,0
64,67,97,98,0
15,72,87,92,0
61,98,53,41,0
73,59,96,64,0
18,39,86,30,0
17,13,90,29,0
16,31,96,38,0
48,92,92,71,0
56,33,25,69,0
40,31,67,26,0
34,37,79,20,0
59,71,43,23,0
88,27,17,60,0
98,10,73,36,0
15,41,14,46,0
87,87,92,58,0
95,24,28,30,0
16,91,66,10,0
22,10,57,29,0
14,44,92,97,0
92,80,73,67,0
26,20,66,74,0
91,83,20,94,0
77,76,23,12,0
19,21,92,55,0
73,13,69,36,0
19,88,81,49,0
12,51,89,42,0
31,16,47,61,0
96,90,38,76,0
85,27,81,88,0
29,34,62,10,0
47,14,46,57,0
48,47,98,29,0
57,46,49,18,0
74,16,74,92,0
32,64,51,58,0
24,86,98,33,0
26,29,34,10,0
51,78,12,88,0
71,32,55,54,0
17,16,73,22,0
74,64,40,64,0
71,86,94,82,0
41,58,14,41,0
82,39,35,47,0
70,16,92,83,0
41,98,33,81,0
49,84,39,56,0
65,37,90,80,0
98,78,83,85,0
20,25,30,86,0
21,76,41,88,0
29,58,71,93,0
63,78,41,30,0
69,30,79,41,0
17,51,13,29,0
49,29,74,65,0
95,36,73,84,0
74,83,13,31,0
73,34,26,44,0
83,81,66,56,0
60,17,33,71,0
73,95,95,68,0
21,71,91,38,0
79,42,29,28,0
15,79,79,58,0
95,18,87,89,0
44,78,90,48,0
90,36,31,77,0
89,44,29,28,0
40,35,43,28,0
78,57,87,97,0
29,64,61,46,0
80,52,89,95,0
35,60,61,78,0
81,13,26,96,0
94,36,83,38,0
41,85,63,74,0
40,49,34,42,0
19,48,53,39,0
29,89,49,33,0
47,34,91,52,0
28,27,50,58,0
94,48,89,68,0
54,19,19,41,0
57,71,81,99,0
10,22,48,36,0
28,21,15,89,0
78,73,78,29,0
79,76,37,14,0
84,21,15,29,0
81,64,58,96,0
11,92,39,69,0
17,66,59,95,0
82,82,92,73,0
52,89,36,39,0
25,27,33,43,0
58,23,68,67,0
97,66,63,44,0
19,31,82,22,0
18,65,93,56,0
43,15,17,25,0
31,92,21,41,0
45,10,96,12,0
96,81,40,10,0
66,27,92,46,0
21,33,59,81,0
64,73,53,37,0
84,84,77,23,0
82,15,80,32,0
28,49,72,90,0
65,69,94,68,0
66,63,24,56,0
64,89,96,21,0
92,79,87,99,0
72,84,91,71,0
39,19,21,76,0
29,47,20,59,0
20,64,75,93,0
45,40,62,82,0
30,34,41,87,0
26,30,50,51,0
13,63,88,50,0
89,47,51,18,0
10,55,65,10,0
24,20,61,88,0
41,12,57,12,0
92,45,95,71,0
67,83,81,33,0
91,78,27,48,0
53,62,58,46,0
40,85,81,15,0
31,49,12,84,0
54,82,55,44,0
31,72,87,90,0
34,75,84,58,0
19,51,68,80,0
74,60,23,10,0
77,54,49,59,0
72,57,32,24,0
60,50,26,19,0
56,55,36,38,0
46,84,52,50,0
40,83,17,29,0
50,16,85,34,0
10,10,30,40,0
14,60,28,55,0
52,76,42,51,0
21,93,28,75,0
32,87,35,55,0
69,55,78,47,0
87,31,30,37,0
74,36,86,87,0
61,85,66,99,0
81,67,32,61,0
66,80,61,10,0
17,75,37,68,0
41,33,57,83,0
75,61,45,97,0
39,88,23,67,0
92,64,77,49,0
86,94,18,91,0
88,86,56,12,0
44,16,41,65,0
96,32,65,80,0
33,94,74,38,0
87,56,59,84,0
57,90,93,34,0
94,82,51,77,0
59,73,84,67,0
80,75,94,23,0
87,55,86,10,0
14,17,71,98,0
93,54,11,26,0
11,56,77,73,0
99,91,61,79,0
48,75,16,13,0
35,47,77,98,0
10,23,52,45,0
72,77,35,72,0
71,31,43,33,0
41,47,32,50,0
27,75,96,56,0
56,59,38,76,0
51,60,26,23,0
31,50,73,50,0
29,97,55,13,0
68,23,52,45,0
44,51,51,52,0
11,84,54,26,0
37,85,11,19,0
32,45,25,11,0
74,66,32,85,0
28,20,21,34,0
32,21,83,74,0
72,39,48,92,0
51,43,47,52,0
41,25,91,81,0
82,17,41,73,0
93,41,54,70,0
29,36,92,82,0
45,22,85,89,0
90,84,61,87,0
94,16,35,51,0
53,64,30,99,0
49,20,50,92,0
90,36,47,78,0
39,38,41,54,0
75,67,77,99,0
72,28,68,40,0
33,81,55,46,0
16,11,85,18,0
17,73,37,69,0
47,14,70,65,0
76,95,18,41,0
10,75,16,62,0
41,19,94,94,0
51,66,34,77,0
91,68,84,52,0
98,73,47,48,0
32,75,64,17,0
40,31,82,36,0
52,22,39,97,0
66,84,96,98,0
89,89,17,60,0
38,68,28,34,0
53,64,53,72,0
50,71,72,58,0
73,38,31,89,0
53,50,27,78,0
21,49,28,52,0
69,89,23,43,0
83,58,63,10,0
49,19,96,26,0
43,31,77,33,0
82,46,26,85,0
43,50,73,39,0
43,39,50,35,0
81,56,97,59,0
97,63,81,62,0
92,54,81,81,0
75,91,75,40,0
95,80,53,17,0
11,55,37,12,0
86,31,23,19,0
10,87,11,56,0
52,18,29,34,0
52,79,35,66,0
36,13,36,44,0
46,92,47,57,0
32,29,30,76,0
16,16,12,81,0
41,13,83,32,0
86,24,52,87,0
47,70,47,12,0
97,45,41,12,0
92,34,86,11,0
28,43,90,50,0
15,29,11,30,0
63,24,95,35,0
27,16,99,46,0
35,70,80,89,0
78,50,55,10,0
22,40,95,14,0
98,56,47,88,0
29,14,94,87,0
81,22,82,70,0
73,89,92,78,0
27,19,93,38,0
78,51,41,64,0
27,30,26,40,0
34,15,78,96,0
88,98,81,67,0
16,85,69,23,0
76,19,35,31,0
15,16,88,27,0
74,41,58,11,0
39,88,17,35,0
83,90,55,33,0
81,56,13,89,0
39,58,26,23,0
30,77,23,42,0
58,63,92,35,0
39,39,59,80,0
25,67,57,29,0
87,72,29,88,0
67,12,67,38,0
72,24,29,61,0
12,33,33,10,0
89,89,78,27,0
11,59,69,23,0
65,42,64,64,0
57,56,41,41,0
97,60,72,59,0
54,48,87,71,0
20,34,40,12,0
62,88,70,54,0
15,26,92,59,0
74,42,83,43,0
15,67,87,32,0
47,38,55,29,0
69,54,59,12,0
93,17,27,42,0
50,13,89,57,0
89,23,39,60,0
34,58,26,40,0
66,74,50,16,0
20,70,59,84,0
27,99,31,51,0
97,22,39,18,0
25,39,69,69,0
73,36,17,15,0
49,48,44,23,0
51,39,58,68,0
11,65,92,33,0
48,54,74,89,0
47,44,18,68,0
31,59,38,91,0
62,26,35,65,0
34,82,39,36,0
17,79,30,99,0
19,63,30,50,0
73,99,63,14,0
95,32,54,50,0
83,17,60,49,0
10,21,28,22,0
53,73,58,22,0
73,56,59,49,0
90,36,48,29,0
59,11,79,75,0
22,15,46,88,0
23,93,63,86,0
25,36,56,18,0
71,19,37,77,0
88,59,17,88,0
62,36,73,22,0
39,37,90,51,0
81,89,15,58,0
99,83,46,96,0
96,75,16,22,0
50,60,44,99,0
36,90,47,43,0
51,97,59,40,0
56,90,81,76,0
81,42,37,80,0
46,62,71,60,0
28,12,56,44,0
19,14,46,18,0
46,65,66,74,0
67,48,25,45,0
97,21,75,96,0
70,64,50,71,0
80,44,48,40,0
37,27,30,14,0
64,19,35,13,0
59,80,69,61,0
91,84,23,23,0
43,49,25,31,0
89,84,46,27,0
10,98,43,37,0
29,99,78,84,0
27,85,24,31,0
57,94,38,67,0
91,19,60,23,0
81,12,62,52,0
68,75,35,22,0
94,49,41,61,0
53,54,91,71,0
88,39,61,94,0
97,71,32,94,0
64,58,69,31,0
46,59,21,68,0
27,19,89,24,0
11,36,98,80,0
55,10,34,41,0
71,86,23,57,0
53,70,67,80,0
58,47,35,78,0
78,68,91,47,0
58,44,44,79,0
78,59,10,45,0
27,88,50,23,0
74,89,79,13,0
38,41,55,63,0
60,40,87,37,0
10,43,63,39,0
27,17,10,65,0
53,93,15,81,0
85,45,32,29,0
82,68,13,70,0
26,96,28,82,0
45,32,46,72,0
19,72,15,32,0
95,20,26,85,0
48,11,82,77,0
65,87,46,83,0
52,97,38,78,0
50,81,77,67,0
39,92,15,21,0
91,81,57,98,0
12,96,87,84,0
50,90,34,72,0
37,95,31,93,0
47,53,51,72,0
36,87,17,34,0
76,61,46,57,0
65,37,46,17,0
99,79,93,52,0
69,91,31,24,0
21,79,36,78,0
50,61,59,29,0
22,85,42,49,0
26,28,68,65,0
57,61,94,63,0
79,25,16,54,0
30,92,52,95,0
25,23,15,73,0
56,68,51,39,0
53,52,67,39,0
89,72,42,38,0
42,70,84,30,0
84,17,63,23,0
12,88,98,63,0
98,29,92,25,0
56,72,95,51,0
43,90,22,87,0
72,98,76,40,0
42,50,74,24,0
73,32,13,60,0
18,91,81,81,0
94,96,89,19,0
82,29,29,18,0
87,64,82,77,0
18,85,33,98,0
43,54,56,53,0
67,19,88,37,0
97,24,37,34,0
20,32,98,13,0
45,99,42,34,0
80,79,65,40,0
28,65,27,63,0
50,82,91,92,0
70,11,77,34,0
71,46,69,48,0
64,14,36,47,0
91,33,96,73,0
71,57,35,25,0
77,72,20,97,0
77,10,82,92,0
81,66,42,79,0
98,91,99,49,0
98,63,53,46,0
71,44,86,79,0
20,82,56,96,0
47,29,18,69,0
71,28,52,98,0
31,65,88,53,0
44,13,73,80,0
62,72,83,11,0
76,80,70,53,0
10,47,42,23,0
82,18,59,84,0
85,40,74,94,0
94,30,11,17,0
25,60,79,47,0
50,48,13,41,0
35,46,68,70,0
26,68,83,17,0
84,98,83,17,0
10,97,62,63,0
47,73,84,92,0
71,27,60,98,0
83,83,51,70,0
71,12,56,85,0
95,93,72,36,0
64,59,11,57,0
23,40,63,87,0
16,54,80,41,0
71,31,28,50,0
12,17,95,34,0
34,42,74,12,0
65,35,61,60,0
33,37,62,51,0
29,15,51,45,0
68,89,75,64,0
33,57,14,84,0
40,22,80,18,0
48,68,57,39,0
37,39,96,79,0
57,36,46,69,0
96,64,35,95,0
79,49,44,66,0
72,31,73,53,0
72,22,99,28,0
46,75,45,92,0
69,97,39,28,0
16,52,79,89,0
84,79,74,94,0
99,89,16,14,0
77,63,42,48,0
41,71,73,35,0
17,61,82,78,0
54,65,52,58,0
79,96,86,26,0
66,14,11,11,0
74,13,44,47,0
45,74,54,31,0
88,35,79,10,0
39,63,69,94,0
22,11,95,28,0
64,12,75,98,0
62,21,94,50,0
34,10,79,36,0
63,24,55,36,0
15,40,50,85,0
10,67,79,40,0
66,84,20,19,0
42,67,62,54,0
92,37,27,34,0
37,93,78,24,0
65,59,47,98,0
46,43,59,81,0
44,96,38,54,0
64,44,66,17,0
65,82,57,62,0
46,43,59,73,0
70,12,96,44,0
30,69,29,18,0
22,17,99,96,0
37,38,70,81,0
70,68,34,63,0
36,38,61,77,0
34,32,68,95,0
74,67,28,75,0
25,23,95,48,0
57,49,81,66,0
43,90,12,14,0
71,11,86,64,0
92,61,82,43,0
49,10,70,40,0
50,74,29,79,0
94,86,41,23,0
18,62,74,88,0
92,90,22,97,0
33,21,41,14,0
14,99,58,36,0
79,63,52,62,0
20,94,17,21,0
61,35,37,91,0
12,27,70,30,0
47,82,22,60,0
31,85,86,76,0
69,83,99,66,0
37,46,80,76,0
89,19,87,86,0
84,89,62,21,0
86,80,52,41,0
36,27,73,10,0
77,36,16,88,0
34,88,46,81,0
32,88,78,80,0
75,97,44,59,0
46,84,61,55,0
75,34,29,17,0
35,67,52,36,0
18,24,35,91,0
56,62,64,38,0
77,53,82,43,0
85,83,62,47,0
94,23,48,45,0
10,26,99,65,0
34,65,73,12,0
60,44,49,93,0
80,34,54,84,0
91,71,77,58,0
17,41,82,48,0
22,33,73,64,0
98,28,20,44,0
12,44,91,21,0
85,64,53,22,0
84,50,11,74,0
39,24,38,88,0
11,21,44,49,0
48,76,60,73,0
53,64,44,57,0
49,56,48,59,0
43,47,28,84,0
62,92,44,80,0
46,37,31,95,0
50,11,58,59,0
34,46,15,17,0
25,44,77,16,0
24,24,22,85,0
52,39,89,15,0
50,91,36,36,0
44,57,28,14,0
34,61,67,78,0
60,79,47,14,0
90,98,36,99,0
44,52,96,66,0
99,61,99,51,0
62,88,49,23,0
14,88,58,74,0
49,94,92,55,0
95,99,57,15,0
97,10,54,65,0
47,72,92,91,0
85,25,78,81,0
58,86,93,32,0
85,13,35,84,0
81,15,59,95,0
65,24,42,32,0
99,55,12,52,0
25,94,94,38,0
64,35,10,88,0
68,77,95,13,0
73,68,87,98,0
20,13,56,55,0
44,53,21,45,0
19,99,65,15,0
92,84,78,76,0
31,35,32,61,0
89,81,36,29,0
27,66,39,31,0
54,15,20,57,0
91,87,94,59,0
78,31,99,40,0
42,21,84,71,0
93,36,65,20,0
63,69,73,43,0
70,40,62,97,0
38,15,56,56,0
77,16,56,45,0
12,52,12,97,0
50,85,62,38,0
69,75,37,89,0
74,50,13,53,0
53,26,12,56,0
32,10,64,21,0
69,97,20,18,0
53,70,69,32,0
45,53,44,66,0
27,44,37,17,0
10,64,94,83,0
56,75,30,98,0
11,30,71,23,0
69,16,73,63,0
50,67,36,87,0
95,91,34,59,0
17,77,55,30,0
85,70,83,42,0
85,53,36,18,0
20,12,16,14,0
51,99,50,37,0
14,48,13,17,0
43,24,39,29,0
85,36,35,28,0
63,55,95,60,0
97,69,97,64,0
37,63,54,21,0
27,53,79,88,0
17,16,14,41,0
81,75,40,31,0
85,17,53,87,0
76,79,89,38,0
91,95,10,93,0
92,73,58,89,0
81,36,41,31,0
97,53,47,79,0
92,82,93,84,0
24,60,50,43,0
65,92,51,17,0
83,48,78,92,0
61,72,84,42,0
31,72,65,57,0
44,22,67,84,0
21,37,46,95,0
89,24,24,25,0
60,12,77,67,0
77,80,32,58,0
75,88,59,33,0
31,22,39,48,0
67,22,92,49,0
91,89,16,58,0
17,52,68,88,0
15,95,74,89,0
43,52,60,15,0
12,15,55,80,0
24,58,58,34,0
38,63,95,51,0
23,22,17,64,0
88,99,54,66,0
46,71,22,41,0
85,14,71,59,0
39,19,32,25,0
85,34,25,31,0
11,24,57,80,0
92,96,80,69,0
98,89,21,93,0
95,96,66,71,0
81,40,34,71,0
30,67,89,61,0
22,49,49,18,0
44,68,56,15,0
58,51,64,92,0
31,65,66,32,0
34,15,14,51,0
31,54,24,23,0
65,41,90,84,0
82,41,19,29,0
89,25,35,24,0
62,49,58,43,0
38,74,51,87,0
67,72,60,73,0
27,10,86,39,0
14,90,61,16,0
42,59,25,46,0
37,78,25,73,0
79,35,12,22,0
88,26,86,25,0
86,14,91,89,0
62,51,33,78,0
41,75,89,61,0
11,89,46,38,0
57,69,94,90,0
15,43,57,82,0
29,82,10,39,0
86,51,90,45,0
16,48,36,49,0
18,72,37,15,0
65,51,94,73,0
77,97,57,16,0
72,48,23,14,0
15,85,66,71,0
90,53,82,41,0
17,77,74,10,0
80,17,36,54,0
73,22,59,51,0
40,59,81,51,0
98,35,55,29,0
10,70,71,82,0
57,55,59,26,0
19,84,76,13,0
20,17,35,83,0
59,48,59,10,0
39,59,56,49,0
44,31,44,22,0
26,51,10,96,0
29,93,28,14,0
56,39,70,39,0
20,27,96,31,0
32,48,31,78,0
63,16,77,44,0
75,35,52,53,0
75,44,21,80,0
84,12,33,16,0
54,48,20,99,0
37,16,37,33,0
42,67,23,59,0
53,81,33,64,0
10,96,57,79,0
77,49,38,84,0
55,17,40,12,0
78,59,75,73,0
67,47,25,46,0
51,65,66,72,0
82,98,21,99,0
73,60,51,26,0
39,28,65,79,0
72,18,77,96,0
61,62,54,61,0
91,68,12,10,0
43,12,42,27,0
70,83,74,21,0
66,63,80,33,0
43,13,21,31,0
91,45,50,48,0
65,26,45,40,0
76,63,30,18,0
40,37,75,10,0
33,55,37,63,0
86,24,37,18,0
64,92,67,46,0
29,54,24,13,0
56,76,29,86,0
24,86,48,82,0
61,76,98,73,0
55,43,99,20,0
16,12,26,10,0
11,99,21,36,0
80,10,24,14,0
33,60,70,42,0
68,43,35,16,0
65,72,82,13,0
36,72,90,59,0
47,82,86,98,0
22,73,55,20,0
88,89,79,30,0
35,46,34,67,0
83,24,55,22,0
97,39,74,73,0
65,94,40,78,0
97,74,59,12,0
18,72,70,28,0
60,88,90,12,0
50,79,65,90,0
99,54,85,77,0
87,46,85,12,0
36,99,10,27,0
54,11,50,36,0
36,80,59,27,0
43,67,38,63,0
54,48,17,14,0
75,19,34,46,0
52,90,55,93,0
64,18,43,65,0
47,51,47,73,0
32,49,69,14,0
49,48,36,59,0
22,34,45,84,0
21,26,62,28,0
32,90,24,88,0
36,27,74,11,0
38,36,15,28,0
89,27,74,27,0
29,74,25,47,0
45,26,91,34,0
92,78,94,53,0
42,56,24,18,0
74,24,73,29,0
68,68,17,54,0
78,49,41,87,0
98,64,71,16,0
17,17,72,39,0
99,94,38,54,0
90,25,34,26,0
46,35,47,72,0
98,44,19,41,0
86,85,40,77,0
96,72,39,85,0
21,76,60,41,0
16,13,10,73,0
69,66,70,27,0
16,84,22,56,0
72,81,12,38,0
58,18,78,12,0
23,88,16,27,0
18,46,14,95,0
40,11,56,84,0
91,28,11,99,0
68,93,83,78,0
53,50,25,58,0
42,58,54,88,0
93,94,68,48,0
19,29,64,35,0
18,96,38,99,0
60,36,26,42,0
49,19,47,96,0
81,13,31,40,0
85,54,12,33,0
74,38,40,61,0
75,87,93,67,0
73,25,97,70,0
44,93,14,59,0
81,44,60,83,0
99,80,45,10,0
69,13,11,10,0
45,21,92,30,0
47,71,35,91,0
35,59,83,95,0
52,93,31,64,0
49,32,99,96,0
65,42,56,81,0
43,72,29,97,0
85,45,88,74,0
72,23,83,39,0
35,92,57,85,0
67,55,72,83,0
74,66,15,20,0
64,29,47,21,0
60,55,92,63,0
50,68,77,91,0
85,97,43,65,0
56,94,97,21,0
71,47,88,75,0
40,76,10,43,0
35,87,99,45,0
94,65,41,57,0
54,46,86,55,0
89,73,53,77,0
93,40,99,87,0
58,10,48,86,0
52,32,27,18,0
27,12,96,64,0
78,45,62,47,0
63,71,71,74,0
64,61,45,47,0
58,47,63,29,0
79,82,34,99,0
38,10,40,21,0
90,88,75,71,0
63,52,88,12,0
23,66,44,24,0
21,83,22,63,0
34,30,73,80,0
39,42,99,51,0
21,31,50,74,0
16,16,64,50,0
74,31,85,71,0
32,90,23,98,0
32,25,42,20,0
79,59,46,31,0
80,39,65,10,0
54,28,64,75,0
81,64,31,99,0
24,51,37,79,0
10,26,53,43,0
16,30,83,81,0
45,86,99,51,0
93,50,26,80,0
10,28,63,43,0
80,14,36,23,0
91,33,32,87,0
75,49,36,37,0
44,10,92,52,0
56,80,10,78,0
18,18,21,13,0
22,17,24,36,0
63,32,70,65,0
66,52,29,53,0
38,54,75,39,0
20,82,12,81,0
80,43,65,77,0
95,86,48,18,0
45,52,13,37,0
11,92,17,18,0
83,35,50,98,0
45,64,52,47,0
75,12,83,68,0
63,21,61,37,0
49,47,93,75,0
87,36,23,84,0
63,28,52,18,0
34,26,46,30,0
86,82,62,13,0
66,61,48,21,0
44,38,67,22,0
41,50,94,65,0
58,26,42,23,0
90,64,78,57,0
90,25,88,62,0
36,69,96,28,0
69,79,83,32,0
13,94,37,26,0
87,64,64,53,0
52,19,63,82,0
33,75,60,12,0
87,50,62,22,0
58,73,10,28,0
49,61,95,18,0
50,62,38,94,0
88,54,56,72,0
52,48,49,18,0
58,78,27,61,0
96,26,84,72,0
14,88,21,34,0
73,86,33,62,0
75,39,46,81,0
26,99,84,67,0
14,43,81,27,0
47,36,33,57,0
62,46,83,64,0
47,38,50,18,0
47,78,42,49,0
98,40,48,30,0
53,93,21,27,0
29,37,74,72,0
58,96,70,53,0
27,51,16,17,0
24,57,92,43,0
97,89,88,53,0
71,12,63,91,0
86,24,96,90,0
30,21,15,67,0
38,56,44,57,0
27,34,15,98,0
81,94,10,42,0
13,15,11,57,0
48,88,92,36,0
43,47,31,49,0
43,51,76,77,0
30,45,68,44,0
93,26,31,17,0
30,84,15,55,0
20,70,45,63,0
72,79,11,40,0
23,59,63,13,0
25,27,33,10,0
52,28,61,31,0
41,37,79,67,0
93,35,99,89,0
49,48,75,90,0
30,29,19,55,0
92,95,84,98,0
28,54,80,43,0
